run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C101__S1_balanced__A2_NoJDE__seed01,main,solomon,100,C101,clustered,S1_balanced,A2_NoJDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2740.2600761276053,2182.4587287590252,1150.2146868504115,1.028504,0.9093381030792349,0.11916589692076518,11.586332860228561,1800.4060050999979,26.005864518111082,0.004582270158247395,6.451033400022425,1,0,0,3023,2,real_solver:A2_NoJDE | archive=2 | walltime_hit=1 | init_best=1.028504 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A2_NoJDE__seed10,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A2_NoJDE,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2489.1736924178854,2205.484524827273,746.4262100029578,0.941873,0.8847349661962399,0.057138033803760035,6.066426556845778,1800.0238815000048,26.00034495500007,0.002197587528267464,1.6172247999347746,1,0,0,12586,4,real_solver:A2_NoJDE | archive=4 | walltime_hit=1 | init_best=0.941873 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A2_NoJDE__seed11,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A2_NoJDE,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2346.4815189578458,1926.5590661028368,652.9634368500691,1.002307,0.792904916437997,0.20940208356200307,20.89201048800448,1800.153829799965,26.002221985999494,0.008053238053069175,1.5821116999723017,1,0,0,12324,11,real_solver:A2_NoJDE | archive=11 | walltime_hit=1 | init_best=1.002307 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A2_NoJDE__seed12,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A2_NoJDE,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2353.611440857403,1930.8499810321073,654.5346679127051,1.008681,0.7949353820722734,0.2137456179277265,21.19060614086381,1800.1167948000366,26.00168703600053,0.008220451912669586,1.8029323000228032,1,0,0,12203,24,real_solver:A2_NoJDE | archive=24 | walltime_hit=1 | init_best=1.008681 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A2_NoJDE__seed13,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A2_NoJDE,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2324.097815761975,1892.3608834797662,647.7387769390904,0.965948,0.783577500314799,0.18237049968520103,18.87995002683385,1800.1296868000645,26.001873253778708,0.007013744660058219,1.6509479000233114,1,0,0,12555,76,real_solver:A2_NoJDE | archive=76 | walltime_hit=1 | init_best=0.965948 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A2_NoJDE__seed14,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A2_NoJDE,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2326.3061901061446,1905.4914614218897,647.2359169449047,1.027231,0.7854260062969138,0.24180499370308617,23.539495371838093,1800.1075630999403,26.00155368922136,0.00929963634455135,1.7817268000217155,1,0,0,11395,13,real_solver:A2_NoJDE | archive=13 | walltime_hit=1 | init_best=1.027231 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A2_NoJDE__seed15,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A2_NoJDE,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2489.1736924178854,2205.484524827273,746.4262100029578,0.941873,0.8847349661962399,0.057138033803760035,6.066426556845778,1800.064551899908,26.000932416332006,0.002197537876290538,1.9368098999839276,1,0,0,12623,10,real_solver:A2_NoJDE | archive=10 | walltime_hit=1 | init_best=0.941873 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A2_NoJDE__seed16,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A2_NoJDE,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2340.504050606184,1922.1657399785342,652.7109647894447,1.027231,0.7915191240008368,0.2357118759991632,22.946335926307054,1800.0854544000467,26.00123434133401,0.009065411007217201,1.8189744999399409,1,0,0,12145,7,real_solver:A2_NoJDE | archive=7 | walltime_hit=1 | init_best=1.027231 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A2_NoJDE__seed17,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A2_NoJDE,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2569.610295458431,2068.9213127940116,697.705958324378,1.027231,0.8557839948878961,0.17144700511210387,16.69020941853428,1800.0572806999553,26.000827387888243,0.0065939057459366715,2.001384799950756,1,0,0,12602,11,real_solver:A2_NoJDE | archive=11 | walltime_hit=1 | init_best=1.027231 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A2_NoJDE__seed18,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A2_NoJDE,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2509.542372035127,1961.8544191658666,664.8290790811947,1.027231,0.8211271725454341,0.2061038274545659,20.064019432295744,1800.1043214999372,26.001506866110205,0.007926610888971097,1.7550655999220908,1,0,0,11676,128,real_solver:A2_NoJDE | archive=128 | walltime_hit=1 | init_best=1.027231 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A2_NoJDE__seed19,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A2_NoJDE,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2339.2261005952696,1904.7867690832704,648.5135718167083,1.025006,0.7873178771198351,0.23768812288016494,23.18894941884876,1800.1250456999987,26.001806215666647,0.009141215841265394,1.796784000005573,1,0,0,11940,16,real_solver:A2_NoJDE | archive=16 | walltime_hit=1 | init_best=1.025006 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A2_NoJDE__seed20,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A2_NoJDE,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2337.1593302321767,1916.9175036190877,651.7008273514128,1.027231,0.7900147976219599,0.2372162023780401,23.092780725858162,1800.028208600008,26.00040745755567,0.009123557112144621,1.783676499966532,1,0,0,11394,128,real_solver:A2_NoJDE | archive=128 | walltime_hit=1 | init_best=1.027231 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C104__S1_balanced__A2_NoJDE__seed01,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2510.6640910693445,2479.562695883617,1311.0988471360797,0.945382,0.7709046230283358,0.1744773769716641,18.455754073132777,1800.0797734999796,26.001152283888594,0.006710370950743502,1.758780299918726,1,0,0,12353,6,real_solver:A2_NoJDE | archive=6 | walltime_hit=1 | init_best=0.945382 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed02,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2796.187184757392,2568.0133075764975,1354.5814122572158,0.97173,0.8196205283985579,0.15210947160144206,15.653470779068472,1800.0095188000705,26.000137493778798,0.0058503333545000735,1.8758630999363959,1,0,0,12223,2,real_solver:A2_NoJDE | archive=2 | walltime_hit=1 | init_best=0.971730 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed03,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2788.100464393934,2817.73386316886,1483.080196108924,0.952926,0.8675218347381405,0.08540416526185957,8.962308223498946,1800.1361374000553,26.00196642911191,0.0032845271720003725,1.7845620999578387,1,0,0,12316,17,real_solver:A2_NoJDE | archive=17 | walltime_hit=1 | init_best=0.952926 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed04,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2590.1580264877516,2436.7883157290617,1289.8427647317365,0.956647,0.7715437082324655,0.18510329176753448,19.34917391342203,1800.0462262000656,26.000667711778725,0.007119174546570574,1.7237315999809653,1,0,0,12390,4,real_solver:A2_NoJDE | archive=4 | walltime_hit=1 | init_best=0.956647 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed05,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2775.789531584549,2640.646174814864,1390.4577485565082,0.919479,0.8312611708429364,0.08821782915706367,9.594327783131932,1800.0063203000464,26.00009129322289,0.0033929815154171506,1.7137833000160754,1,0,0,12382,8,real_solver:A2_NoJDE | archive=8 | walltime_hit=1 | init_best=0.919479 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed06,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2899.0909720481677,2456.464328890222,1296.905642796989,0.982392,0.8092339876036397,0.1731580123963603,17.626162712680916,1800.0357078999514,26.000515780777075,0.006659791438613729,1.716658700024709,1,0,0,12259,4,real_solver:A2_NoJDE | archive=4 | walltime_hit=1 | init_best=0.982392 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed07,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2829.5785361894705,2782.1954437208938,1467.296094204993,0.981282,0.8656676770454759,0.11561432295452412,11.781967156691362,1800.1197486000601,26.00172970200087,0.004446408922773605,1.821683599962853,1,0,0,12427,61,real_solver:A2_NoJDE | archive=61 | walltime_hit=1 | init_best=0.981282 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed08,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2792.189039049695,2779.910113693644,1466.7232633392164,0.943022,0.8611685162710976,0.08185348372890244,8.679912422923584,1800.0062035999727,26.00008960755516,0.003148200062553526,1.6640621999977157,1,0,0,12312,7,real_solver:A2_NoJDE | archive=7 | walltime_hit=1 | init_best=0.943022 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed09,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2755.156237158587,2984.3949800602945,1575.729814203352,1.0,0.8977148322660221,0.10228516773397789,10.22851677339779,1800.0518956999294,26.000749604554535,0.003933931493885109,1.751407100004144,1,0,0,12371,12,real_solver:A2_NoJDE | archive=12 | walltime_hit=1 | init_best=1.000000 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed10,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2650.611675540072,2151.3079849670385,1135.3478909937044,0.923298,0.7210629062260757,0.20223509377392423,21.903555923864698,1800.0600926999468,26.0008680056659,0.007778013169785516,1.6115442001027986,1,0,0,12342,7,real_solver:A2_NoJDE | archive=7 | walltime_hit=1 | init_best=0.923298 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed11,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2605.8561785486663,2576.1989136739044,1359.9738249640734,0.960124,0.8002360647390883,0.15988793526091172,16.652842264219174,1800.0127207000041,26.000183743444506,0.0061494925127682865,1.7817887999117374,1,0,0,12541,11,real_solver:A2_NoJDE | archive=11 | walltime_hit=1 | init_best=0.960124 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed12,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2765.073462834597,2554.8291194304925,1349.51621742057,0.939185,0.8139000752802191,0.12528492471978092,13.339749327318996,1800.103319899994,26.001492398555467,0.004818374376339306,1.8452518000267446,1,0,0,12300,8,real_solver:A2_NoJDE | archive=8 | walltime_hit=1 | init_best=0.939185 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed13,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2708.9135989046804,2716.672041354306,1432.4927055050828,0.897732,0.8392147255274542,0.05851727447254573,6.5183456167927325,1800.0339798999485,26.000490820777035,0.002250621916174924,1.7650589999975637,1,0,0,12474,17,real_solver:A2_NoJDE | archive=17 | walltime_hit=1 | init_best=0.897732 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed14,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2795.484082356871,2613.5470270370433,1379.089767791287,0.998683,0.8286430722771839,0.17003992772281606,17.026416562894937,1800.0036090000067,26.000052130000096,0.006539984107440151,1.7468690000241622,1,0,0,12276,6,real_solver:A2_NoJDE | archive=6 | walltime_hit=1 | init_best=0.998683 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed15,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2656.416999021647,2709.1614433607047,1430.7546995636694,0.897262,0.8322972039425934,0.06496479605740657,7.240337388344382,1800.106402299949,26.001536922110375,0.0024984983100042766,1.6297581000253558,1,0,0,12492,14,real_solver:A2_NoJDE | archive=14 | walltime_hit=1 | init_best=0.897262 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed16,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2610.210921010942,2408.911245579223,1273.0074434695853,0.978585,0.7678624988625584,0.21072250113744162,21.53338760939945,1800.0452511999756,26.00065362844409,0.008104507838484347,1.7683026000158861,1,0,0,12300,20,real_solver:A2_NoJDE | archive=20 | walltime_hit=1 | init_best=0.978585 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed17,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2795.615029095676,2654.986615786973,1399.7362983111027,0.953905,0.8366290282915939,0.11727597170840609,12.294303070893442,1800.1000514999032,26.001445188331935,0.004510363591675793,1.8182116000680253,1,0,0,12339,11,real_solver:A2_NoJDE | archive=11 | walltime_hit=1 | init_best=0.953905 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed18,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2824.894740975444,2676.1432348972485,1410.0543123935213,0.970664,0.843919099385466,0.12674490061453392,13.057546237888078,1800.0785810999805,26.001135060333052,0.004874591063829904,1.703563499962911,1,0,0,12588,2,real_solver:A2_NoJDE | archive=2 | walltime_hit=1 | init_best=0.970664 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed19,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2571.2908753652237,2600.318903711256,1375.2452246320838,0.916188,0.8016354633669959,0.11455253663300413,12.503169287635739,1800.0737136999378,26.001064753443547,0.004405686371664181,2.1324706999585032,1,0,0,12625,3,real_solver:A2_NoJDE | archive=3 | walltime_hit=1 | init_best=0.916188 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A2_NoJDE__seed20,main,solomon,100,C104,clustered,S1_balanced,A2_NoJDE,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2627.2523658867467,2465.2824257046473,1304.3348844855368,0.940736,0.7812131758011315,0.15952282419886854,16.957236057604742,1800.0846936000744,26.001223352001073,0.0061352045647725855,1.7958198999986053,1,0,0,12474,9,real_solver:A2_NoJDE | archive=9 | walltime_hit=1 | init_best=0.940736 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A2_NoJDE__seed01,main,solomon,100,C104,clustered,S2_peak_dirty,A2_NoJDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2814.214280641386,2621.0165584404604,1366.67388485732,0.866365,0.8326747646576312,0.03369023534236881,3.8886884098929215,1800.0901148000266,26.00130165822261,0.0012957134140903544,1.7581990999169648,1,0,0,12509,26,real_solver:A2_NoJDE | archive=26 | walltime_hit=1 | init_best=0.866365 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A2_NoJDE__seed02,main,solomon,100,C104,clustered,S2_peak_dirty,A2_NoJDE,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2635.190548144575,2418.532225437649,1266.2445950067677,0.832966,0.7736042330540068,0.059361766945993155,7.12655341826595,1800.0122079000575,26.000176336334164,0.0022831293979740266,1.6926118000410497,1,0,0,12456,2,real_solver:A2_NoJDE | archive=2 | walltime_hit=1 | init_best=0.832966 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A2_NoJDE__seed03,main,solomon,100,C104,clustered,S2_peak_dirty,A2_NoJDE,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2830.4249084494713,2610.1369776183574,1359.6664605826006,0.874573,0.8320720940961719,0.04250090590382816,4.859617882535609,1800.0031162999803,26.00004501322194,0.0016346473970416185,1.6975045000435784,1,0,0,12528,33,real_solver:A2_NoJDE | archive=33 | walltime_hit=1 | init_best=0.874573 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A2_NoJDE__seed04,main,solomon,100,C104,clustered,S2_peak_dirty,A2_NoJDE,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2818.2520852181415,2591.6039086278756,1354.1676713514562,0.939299,0.8278375885084263,0.11146141149157374,11.866446306402299,1800.0763073000126,26.001102216555736,0.004286795635171292,1.6167140000034124,1,0,0,12380,22,real_solver:A2_NoJDE | archive=22 | walltime_hit=1 | init_best=0.939299 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A2_NoJDE__seed05,main,solomon,100,C104,clustered,S2_peak_dirty,A2_NoJDE,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3028.589047752272,2453.8862992023523,1280.0187098232245,0.960368,0.8235502523168007,0.13681774768319932,14.246387601752591,1800.0033912000945,26.000048984001364,0.005262211150732351,1.81296570005361,1,0,0,12460,11,real_solver:A2_NoJDE | archive=11 | walltime_hit=1 | init_best=0.960368 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A2_NoJDE__seed06,main,solomon,100,C104,clustered,S2_peak_dirty,A2_NoJDE,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2775.4902044367286,2710.1136308038044,1410.664532176544,0.916341,0.8455378434751947,0.07080315652480529,7.726725806747193,1800.0035735000856,26.00005161722346,0.002723192921582605,1.5918878999073058,1,0,0,12438,17,real_solver:A2_NoJDE | archive=17 | walltime_hit=1 | init_best=0.916341 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A2_NoJDE__seed07,main,solomon,100,C104,clustered,S2_peak_dirty,A2_NoJDE,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2794.516483015277,2655.8861784784935,1381.178511102605,0.898624,0.8366868537262188,0.06193714627378122,6.892442920930358,1800.003294599941,26.000047588665815,0.002382193573398744,1.6888153000036255,1,0,0,12409,9,real_solver:A2_NoJDE | archive=9 | walltime_hit=1 | init_best=0.898624 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A2_NoJDE__seed08,main,solomon,100,C104,clustered,S2_peak_dirty,A2_NoJDE,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2823.085701749607,2693.143558073222,1399.2303154503397,0.902392,0.8469875652214048,0.055404434778595135,6.139730270059479,1800.0102994999615,26.000148770555,0.0021309276061274043,1.5979269000235945,1,0,0,12324,26,real_solver:A2_NoJDE | archive=26 | walltime_hit=1 | init_best=0.902392 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A2_NoJDE__seed09,main,solomon,100,C104,clustered,S2_peak_dirty,A2_NoJDE,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2937.5313643518966,2631.3893846617784,1367.01134490344,0.961407,0.8475036802826601,0.11390331971733991,11.847565049696945,1800.054873200017,26.000792612889136,0.004380763364147432,1.769231100101024,1,0,0,12334,5,real_solver:A2_NoJDE | archive=5 | walltime_hit=1 | init_best=0.961407 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A2_NoJDE__seed10,main,solomon,100,C104,clustered,S2_peak_dirty,A2_NoJDE,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2852.2617646516665,2757.3182468907535,1428.9604463853038,0.954383,0.8622387454306849,0.09214425456931508,9.654850785199976,1800.1021695999661,26.00147578311062,0.003543808641399032,1.6461810000473633,1,0,0,12349,6,real_solver:A2_NoJDE | archive=6 | walltime_hit=1 | init_best=0.954383 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
