run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C101__S1_balanced__HGS_MS__seed01,main,solomon,100,C101,clustered,S1_balanced,HGS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2327.4901471467538,1905.8788618866713,1007.2987620175597,0.7873428847296781,0.7873428847296781,0.0,0.0,1801.097363100038,26.01585080033388,0.0,1801.097363100038,3177,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__HGS_MS__seed15,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,HGS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2187.6629102983716,1948.627256068959,663.6552092976859,0.782029579979786,0.782029579979786,0.0,0.0,1800.0339681999758,26.00049065177743,0.0,1800.0339681999758,12741,0,0,0,128,real_solver:HGS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__HGS_MS__seed16,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,HGS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2191.733601120316,1938.669580211493,659.7137514542216,0.7795579292576534,0.7795579292576534,0.0,0.0,1800.0308374000015,26.00044542911113,0.0,1800.0308374000015,12815,0,0,0,128,real_solver:HGS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__HGS_MS__seed17,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,HGS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2190.6938403714717,1956.2166282183337,666.242851268248,0.7844486104532741,0.7844486104532741,0.0,0.0,1800.0363922000397,26.000525665111685,0.0,1800.0363922000397,12680,0,0,0,68,real_solver:HGS_MS | archive=68 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__HGS_MS__seed18,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,HGS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2312.769925581568,1895.359948054135,646.3286585092741,0.7821287773348611,0.7821287773348611,0.0,0.0,1800.0032673999667,26.0000471957773,0.0,1800.0032673999667,12850,0,0,0,50,real_solver:HGS_MS | archive=50 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__HGS_MS__seed19,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,HGS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2187.6629102983716,1948.6272560689586,663.6552092976859,0.782029579979786,0.782029579979786,0.0,0.0,1800.0037959999172,26.000054831109914,0.0,1800.0037959999172,12666,0,0,0,128,real_solver:HGS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__HGS_MS__seed20,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,HGS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2187.6629102983716,1948.6272560689586,663.6552092976859,0.782029579979786,0.782029579979786,0.0,0.0,1800.0038440999342,26.000055525887937,0.0,1800.0038440999342,12540,0,0,0,128,real_solver:HGS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C104__S1_balanced__HGS_MS__seed01,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2513.131003005305,2143.6129442359133,1135.0777901916576,0.7049341732987203,0.7049341732987203,0.0,0.0,1800.003293900052,26.00004757855631,0.0,1800.003293900052,12700,0,0,0,7,real_solver:HGS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed02,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2278.8683621958508,2031.8825657099,1075.6483023256446,0.6566352268824148,0.6566352268824148,0.0,0.0,1800.072426000028,26.001046153333736,0.0,1800.072426000028,12743,0,0,0,3,real_solver:HGS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed03,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2513.96697459835,2148.8508457185717,1137.5820417996647,0.7060150923533266,0.7060150923533266,0.0,0.0,1800.0044365000213,26.000064082778085,0.0,1800.0044365000213,12499,0,0,0,9,real_solver:HGS_MS | archive=9 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed04,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2414.2728787626556,2012.1529781408103,1062.7743814491537,0.6673547723933848,0.6673547723933848,0.0,0.0,1800.0078091999749,26.000112799555193,0.0,1800.0078091999749,12955,0,0,0,2,real_solver:HGS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed05,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2241.3526972986533,2017.2627285613203,1065.327551337826,0.6490731991609339,0.6490731991609339,0.0,0.0,1800.048813499976,26.00070508388854,0.0,1800.048813499976,12733,0,0,0,19,real_solver:HGS_MS | archive=19 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed06,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2408.904471746494,2034.4318606901802,1078.6037104351494,0.6719298577278109,0.6719298577278109,0.0,0.0,1800.0501386000542,26.000724224223006,0.0,1800.0501386000542,12582,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed07,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2332.740720993019,2094.547085119567,1110.1444865690632,0.6753062375217155,0.6753062375217155,0.0,0.0,1800.0297213000013,26.000429307666685,0.0,1800.0297213000013,12844,0,0,0,7,real_solver:HGS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed08,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2367.0063131126117,2210.241261834979,1171.0036040285238,0.7019826976168989,0.7019826976168989,0.0,0.0,1800.054659999907,26.00078953333199,0.0,1800.054659999907,12650,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed09,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2488.548028197814,2162.399821435681,1142.4348225347587,0.7054331624616985,0.7054331624616985,0.0,0.0,1800.0945696000708,26.001366005334358,0.0,1800.0945696000708,12888,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed10,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2506.620530600374,2226.097195853419,1176.3343920012003,0.720105662125936,0.720105662125936,0.0,0.0,1800.0919507000363,26.0013281767783,0.0,1800.0919507000363,12772,0,0,0,3,real_solver:HGS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed11,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2519.8954040497606,2205.478460264335,1164.9502556017076,0.7174098762391673,0.7174098762391673,0.0,0.0,1800.0649858999532,26.000938685221545,0.0,1800.0649858999532,12614,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed12,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2441.307556534708,2304.4735888137093,1218.4146117692833,0.7284741993388714,0.7284741993388714,0.0,0.0,1800.1120923999697,26.001619112444008,0.0,1800.1120923999697,12719,0,0,0,2,real_solver:HGS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed13,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2440.2007170924317,2096.789101082203,1111.6377614871105,0.687780760281599,0.687780760281599,0.0,0.0,1800.0863259999314,26.00124693111012,0.0,1800.0863259999314,12654,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed14,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2479.750346828279,2265.955427665485,1201.134046587059,0.7257064538315122,0.7257064538315122,0.0,0.0,1800.0796241000062,26.001150125888977,0.0,1800.0796241000062,12685,0,0,0,11,real_solver:HGS_MS | archive=11 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed15,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2287.3095225294674,2081.1385275344705,1101.4777244601405,0.6672924666805189,0.6672924666805189,0.0,0.0,1800.1234853001079,26.001783676557114,0.0,1800.1234853001079,12718,0,0,0,3,real_solver:HGS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed16,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2350.6139330514657,2401.6172164780037,1270.367600926575,0.7377230773074572,0.7377230773074572,0.0,0.0,1800.1224255000707,26.001768368334353,0.0,1800.1224255000707,12571,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed17,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2313.41673112056,2117.1109201495565,1121.2157399837915,0.6774616129428978,0.6774616129428978,0.0,0.0,1800.0566458998946,26.000818218554034,0.0,1800.0566458998946,12803,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed18,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2314.7794924637915,2129.524284711656,1125.6355651472552,0.6796700464995268,0.6796700464995268,0.0,0.0,1800.0581763000228,26.000840324333662,0.0,1800.0581763000228,12716,0,0,0,3,real_solver:HGS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed19,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2491.1169066336893,2155.9970703902695,1142.441682171344,0.7050877459466208,0.7050877459466208,0.0,0.0,1800.0418541999534,26.000604560665995,0.0,1800.0418541999534,13136,0,0,0,15,real_solver:HGS_MS | archive=15 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__HGS_MS__seed20,main,solomon,100,C104,clustered,S1_balanced,HGS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2246.0102770715334,2025.1223702052,1070.4441214106103,0.6513293550684736,0.6513293550684736,0.0,0.0,1800.0068573000608,26.000099049889766,0.0,1800.0068573000608,12714,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed01,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2332.832011792133,2188.519511220026,1144.4256001037847,0.6940013063033015,0.6940013063033015,0.0,0.0,1800.02316969994,26.000334673443575,0.0,1800.02316969994,12993,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed02,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2309.113465684029,2039.337113734954,1070.1899168807956,0.6624869236076242,0.6624869236076242,0.0,0.0,1800.052655199892,26.00076057510955,0.0,1800.052655199892,12963,0,0,0,89,real_solver:HGS_MS | archive=89 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed03,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2321.7843427301036,2165.4180855256736,1133.0636059814663,0.6883249666504186,0.6883249666504186,0.0,0.0,1800.0080615000334,26.00011644388937,0.0,1800.0080615000334,12933,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed04,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2306.186391250371,2114.9715473913757,1107.364808421206,0.6767106764452403,0.6767106764452403,0.0,0.0,1800.064473300008,26.000931281000117,0.0,1800.064473300008,12909,0,0,0,3,real_solver:HGS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed05,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2358.5850673831824,2221.813580478934,1165.8138001567338,0.7042313059052804,0.7042313059052804,0.0,0.0,1800.0530266000424,26.00076593977839,0.0,1800.0530266000424,12761,0,0,0,3,real_solver:HGS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed06,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2277.273956634407,2146.7022058774933,1121.3490630925812,0.6792868182108608,0.6792868182108608,0.0,0.0,1800.0565727000358,26.000817161222738,0.0,1800.0565727000358,12740,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed07,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2300.4502112958894,2134.689378901361,1114.1781072256977,0.6793170839713564,0.6793170839713564,0.0,0.0,1800.1024249999318,26.001479472221238,0.0,1800.1024249999318,12613,0,0,0,2,real_solver:HGS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed08,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2222.826051689186,1927.4375381763866,1013.0429026551908,0.6309383778998355,0.6309383778998355,0.0,0.0,1800.0758152999915,26.001095109888766,0.0,1800.0758152999915,12920,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed09,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2245.7736175483624,2013.268947724035,1054.4320875305602,0.6498547899350686,0.6498547899350686,0.0,0.0,1800.0719159999862,26.001038786666467,0.0,1800.0719159999862,12663,0,0,0,71,real_solver:HGS_MS | archive=71 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed10,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2299.75098707474,2153.273364050599,1126.4055107650993,0.6834027586794577,0.6834027586794577,0.0,0.0,1800.056344899931,26.00081387077678,0.0,1800.056344899931,12637,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed11,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2301.533278182588,2088.416230137691,1093.4519869707055,0.6709200129270508,0.6709200129270508,0.0,0.0,1800.154131099931,26.002226338110113,0.0,1800.154131099931,12886,0,0,0,1,real_solver:HGS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed12,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2303.0299383654233,2133.989566056466,1115.5990321462236,0.6798056903052295,0.6798056903052295,0.0,0.0,1800.057788999984,26.00083472999977,0.0,1800.057788999984,12644,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed13,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2320.179517255724,2191.043908837391,1146.4758180335377,0.6932312699514612,0.6932312699514612,0.0,0.0,1800.0911816000007,26.001317067555565,0.0,1800.0911816000007,12844,0,0,0,3,real_solver:HGS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed14,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2341.6415256098485,2219.0458742737665,1164.7515111964196,0.7018678308921635,0.7018678308921635,0.0,0.0,1800.0055392000359,26.000080010667183,0.0,1800.0055392000359,12497,0,0,0,3,real_solver:HGS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed15,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2249.2210793470535,2066.794609406267,1082.2149847686578,0.6608162562567451,0.6608162562567451,0.0,0.0,1800.0417313999496,26.000602786888162,0.0,1800.0417313999496,12894,0,0,0,9,real_solver:HGS_MS | archive=9 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed16,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2452.478961034255,2113.7597608500637,1106.7558018856876,0.6927741696514854,0.6927741696514854,0.0,0.0,1800.0418626000173,26.00060468200025,0.0,1800.0418626000173,12533,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed17,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2313.0444314057745,2199.3668256373494,1152.782394412882,0.6944590103497408,0.6944590103497408,0.0,0.0,1800.111809700029,26.00161502900042,0.0,1800.111809700029,12481,0,0,0,1,real_solver:HGS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed18,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2287.9693287090067,2099.7578321850515,1099.3381499798238,0.6716498880650943,0.6716498880650943,0.0,0.0,1800.037747399998,26.00054524022219,0.0,1800.037747399998,12450,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed19,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2256.097832487842,2039.2805575896364,1070.5371213184083,0.656640670812774,0.656640670812774,0.0,0.0,1800.0032508999575,26.000046957443832,0.0,1800.0032508999575,12893,0,0,0,9,real_solver:HGS_MS | archive=9 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__HGS_MS__seed20,main,solomon,100,C104,clustered,S2_peak_dirty,HGS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2288.3565639698545,2117.8718383882424,1105.9105823855211,0.6747341653895703,0.6747341653895703,0.0,0.0,1800.0888280000072,26.001283071111214,0.0,1800.0888280000072,12656,0,0,0,2,real_solver:HGS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__HGS_MS__seed01,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,HGS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2377.877849752465,1995.3266015405256,680.7919015641268,0.6479519120199169,0.6479519120199169,0.0,0.0,1800.1229464999633,26.001775893888357,0.0,1800.1229464999633,12738,0,0,0,2,real_solver:HGS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__HGS_MS__seed02,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,HGS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2538.907327635451,2194.182780540996,746.4616460395407,0.7034887372992319,0.7034887372992319,0.0,0.0,1800.1228663999354,26.001774736887956,0.0,1800.1228663999354,12563,0,0,0,9,real_solver:HGS_MS | archive=9 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__HGS_MS__seed03,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,HGS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2511.366000223016,2174.263681366482,741.5116830278037,0.6971227892640238,0.6971227892640238,0.0,0.0,1800.1006819000468,26.001454294111788,0.0,1800.1006819000468,12464,0,0,0,7,real_solver:HGS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
