run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C101__S1_balanced__ALNS_MS__seed01,main,solomon,100,C101,clustered,S1_balanced,ALNS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2606.8832981555925,2274.993988337877,1202.8951375317517,0.920358000556741,0.920358000556741,0.0,0.0,1801.9161268000025,26.027677387111147,0.0,3.2161074000177905,1,0,0,48,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__ALNS_MS__seed14,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,ALNS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2365.26852170473,1973.1354806610868,667.5927806360023,0.8072720656903217,0.8072720656903217,0.0,0.0,1800.1336432999233,26.001930403221113,0.0,0.2731742999749258,1,0,0,336,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__ALNS_MS__seed15,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,ALNS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2340.491073362977,1976.576176399728,676.3906867680807,0.8084235765320772,0.8084235765320772,0.0,0.0,1800.1656059001107,26.00239208522382,0.0,0.256998399971053,1,0,0,449,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__ALNS_MS__seed16,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,ALNS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2357.12176768209,2003.0932914878554,679.8840309292019,0.8153501600713734,0.8153501600713734,0.0,0.0,1800.1607188000344,26.002321493778275,0.0,0.26810200000181794,1,0,0,234,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__ALNS_MS__seed17,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,ALNS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2367.085383131161,1943.6979398928072,659.1710858478668,0.8000870529656537,0.8000870529656537,0.0,0.0,1800.164545299951,26.002376765443735,0.0,0.25240120000671595,1,0,0,270,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__ALNS_MS__seed18,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,ALNS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2500.929942362893,1972.539785371749,673.1563232657827,0.8249310700612337,0.8249310700612337,0.0,0.0,1800.1162853999995,26.00167967799999,0.0,0.24807229998987168,1,0,0,366,30,real_solver:ALNS_MS | archive=30 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__ALNS_MS__seed19,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,ALNS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2482.3676767444513,1956.1938284570733,667.0421952002857,0.818128330648873,0.818128330648873,0.0,0.0,1800.2418009999674,26.00349268111064,0.0,0.2806845000013709,1,0,0,180,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__ALNS_MS__seed20,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,ALNS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2383.933326319209,2052.5757821164725,700.7319404055046,0.8335172804541932,0.8335172804541932,0.0,0.0,1800.190586599987,26.00275291755537,0.0,0.27150709996931255,1,0,0,143,6,real_solver:ALNS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C104__S1_balanced__ALNS_MS__seed01,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2653.8677352498753,2869.1626301006245,1513.082658367148,0.8632810924725328,0.8632810924725328,0.0,0.0,1800.1288539000088,26.001861223000127,0.0,0.2870021000271663,1,0,0,561,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed02,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2644.53555400438,2786.353290971703,1475.5885121314116,0.8470185189554092,0.8470185189554092,0.0,0.0,1800.1799513000296,26.002599296555985,0.0,0.3196089999983087,1,0,0,478,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed03,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2684.7145363112177,2542.984718009283,1343.5086465647237,0.8026485466699773,0.8026485466699773,0.0,0.0,1800.2056988000404,26.002971204889473,0.0,0.27629239996895194,1,0,0,448,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed04,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2673.4078041542407,2809.2970415516634,1484.4735185423538,0.8541708975998841,0.8541708975998841,0.0,0.0,1800.1454974999651,26.002101630555053,0.0,0.25436160003300756,1,0,0,474,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed05,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2638.2350489046767,2773.581251659189,1465.2539586656044,0.8431143869701581,0.8431143869701581,0.0,0.0,1800.1373285000445,26.001983633889534,0.0,0.2966776000102982,1,0,0,379,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed06,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2657.782208417328,2807.5755329363515,1480.2658023818312,0.8514700780884944,0.8514700780884944,0.0,0.0,1800.134870299953,26.001948126554876,0.0,0.27190689998678863,1,0,0,494,7,real_solver:ALNS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed07,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2781.8769667238967,2725.1254883433194,1440.6053107381335,0.8497021653207435,0.8497021653207435,0.0,0.0,1800.0043886000058,26.000063390888972,0.0,0.27448260004166514,1,0,0,504,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed08,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2518.55417297275,2641.8774789445615,1398.9810427823365,0.8043227559346917,0.8043227559346917,0.0,0.0,1800.2372325999895,26.00342669311096,0.0,0.2658628000644967,1,0,0,408,1,real_solver:ALNS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed09,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2665.6869118205423,2796.4830966073423,1477.4372966738179,0.8507234183171014,0.8507234183171014,0.0,0.0,1800.1667126999237,26.00240807233223,0.0,0.310746300034225,1,0,0,519,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed10,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2632.157401279438,2728.563743966516,1445.3940857121095,0.8342598452971716,0.8342598452971716,0.0,0.0,1800.192131799995,26.002775237111038,0.0,0.28875649999827147,1,0,0,489,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed11,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2691.4998555516663,2752.450196928959,1454.176459778296,0.8448809794444294,0.8448809794444294,0.0,0.0,1800.1810613000998,26.002615329890332,0.0,0.3265286999521777,1,0,0,412,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed12,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2731.5546710527883,2644.6171881469977,1397.1784156252515,0.8279866577690091,0.8279866577690091,0.0,0.0,1800.209074299899,26.00301996210965,0.0,0.25772380002308637,1,0,0,406,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed13,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2614.6107676206598,2619.3276677763497,1385.5102107586079,0.8102675491872917,0.8102675491872917,0.0,0.0,1800.1404341999441,26.002028493999195,0.0,0.26466440001968294,1,0,0,384,1,real_solver:ALNS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed14,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2868.7044962597374,2609.3612674048727,1379.6044493463341,0.8364837431242765,0.8364837431242765,0.0,0.0,1800.1248712999513,26.001803696554852,0.0,0.2683277999749407,1,0,0,495,6,real_solver:ALNS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed15,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2608.148963286001,2776.211497669261,1467.583881719521,0.8404596445933313,0.8404596445933313,0.0,0.0,1800.1973921000026,26.00285121922226,0.0,0.26031699997838587,1,0,0,449,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed16,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2528.0310209500617,2568.5361600184356,1355.5741083270525,0.7899819634216104,0.7899819634216104,0.0,0.0,1800.2307229000144,26.00333266411132,0.0,0.26746130001265556,1,0,0,384,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed17,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2923.722302643189,2769.4482585392348,1464.3973141836784,0.8743525624267686,0.8743525624267686,0.0,0.0,1800.1613697999856,26.0023308971109,0.0,0.26917330001015216,1,0,0,531,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed18,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2723.703769230053,2829.4332168013366,1495.9144990804814,0.8639123827308857,0.8639123827308857,0.0,0.0,1800.246165700024,26.003555726778124,0.0,0.25778960005845875,1,0,0,526,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed19,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2728.2003850893348,2848.071989914156,1507.056772336798,0.8683470610903408,0.8683470610903408,0.0,0.0,1800.1360978999874,26.001965858555373,0.0,0.36296209995634854,1,0,0,334,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ALNS_MS__seed20,main,solomon,100,C104,clustered,S1_balanced,ALNS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2628.823825888016,2779.855152541871,1468.5025537518968,0.8432957280822739,0.8432957280822739,0.0,0.0,1800.18851909996,26.00272305366609,0.0,0.26633579994086176,1,0,0,542,1,real_solver:ALNS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed01,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2712.463863987891,2836.7198373071897,1475.8198741662552,0.8634281530172369,0.8634281530172369,0.0,0.0,1800.1056026000297,26.00152537088932,0.0,0.25652100006118417,1,0,0,484,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed02,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2697.2489086988685,2795.699174436841,1451.639334402667,0.8530771697779028,0.8530771697779028,0.0,0.0,1800.1457303999923,26.002104994666556,0.0,0.3085685999831185,1,0,0,441,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed03,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2548.5935085366655,2679.4548693490533,1400.0708102928575,0.8152118643701084,0.8152118643701084,0.0,0.0,1800.1421218999894,26.002052871888736,0.0,0.29495499993208796,1,0,0,399,1,real_solver:ALNS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed04,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2884.4411337459283,2769.0679431382277,1446.926076423784,0.8704038376694494,0.8704038376694494,0.0,0.0,1800.1560810999945,26.0022545047777,0.0,0.2670426999684423,1,0,0,461,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed05,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2786.1312770265326,2749.5792334966004,1434.1342500111527,0.8550902599715454,0.8550902599715454,0.0,0.0,1800.1624472999247,26.00234646099891,0.0,0.2692270999541506,1,0,0,476,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed06,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2678.889017543322,2610.5832193778533,1366.7210837212688,0.8165751686374998,0.8165751686374998,0.0,0.0,1800.1450911000138,26.002095760333532,0.0,0.25772580003831536,1,0,0,450,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed07,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2712.463863987891,2836.7198373071897,1475.8198741662552,0.8634281530172369,0.8634281530172369,0.0,0.0,1800.1276620000135,26.00184400666686,0.0,0.30765400000382215,1,0,0,362,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed08,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2904.6046391518885,2659.321349754877,1397.1899021465558,0.8523384039059864,0.8523384039059864,0.0,0.0,1800.2966398000717,26.004284797112145,0.0,0.25985890009906143,1,0,0,532,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed09,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2566.729914733678,2599.325606119075,1360.305589889511,0.8017454707865298,0.8017454707865298,0.0,0.0,1800.2430733001092,26.003511058779356,0.0,0.27568989992141724,1,0,0,386,1,real_solver:ALNS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed10,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2631.8029107456073,2764.2850938732226,1447.538816815388,0.8419000034049328,0.8419000034049328,0.0,0.0,1800.1934765999904,26.00279466199986,0.0,0.295593100017868,1,0,0,457,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed11,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2570.3462233415844,2642.639846466818,1372.8534237730087,0.8088175265114298,0.8088175265114298,0.0,0.0,1800.2419203000609,26.003494404334212,0.0,0.2792028000112623,1,0,0,358,1,real_solver:ALNS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed12,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2712.463863987891,2836.7198373071897,1475.8198741662552,0.8634281530172369,0.8634281530172369,0.0,0.0,1800.1684534000233,26.002433215778115,0.0,0.2732951999641955,1,0,0,507,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed13,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2712.463863987891,2836.7198373071897,1475.8198741662552,0.8634281530172369,0.8634281530172369,0.0,0.0,1800.1892208000645,26.002733189334265,0.0,0.26183420000597835,1,0,0,287,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed14,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2662.405842680807,2731.060936477709,1432.1007789044424,0.8390879595007602,0.8390879595007602,0.0,0.0,1800.2324557000538,26.00335769344522,0.0,0.2698561999714002,1,0,0,919,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed15,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2635.389730307397,2675.570333097306,1392.8351702213545,0.823121513361888,0.823121513361888,0.0,0.0,1800.1159407999367,26.00167470044353,0.0,0.3231891000177711,1,0,0,360,1,real_solver:ALNS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed16,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2736.589738177794,2685.701199723471,1396.5143995046826,0.8360981896621967,0.8360981896621967,0.0,0.0,1800.197682900005,26.00285541966674,0.0,0.2688242000294849,1,0,0,306,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed17,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2743.408304001246,2660.200987978053,1392.1426484565118,0.8335053450791551,0.8335053450791551,0.0,0.0,1800.1390873999335,26.00200904022126,0.0,0.3257513000862673,1,0,0,466,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed18,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2829.3479356308953,2728.3851182579947,1426.4239759884645,0.8563431308166584,0.8563431308166584,0.0,0.0,1800.1743650999852,26.002518606999786,0.0,0.2715561999939382,1,0,0,383,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed19,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2672.294759427913,2814.159325136629,1466.4001925210468,0.854930293540403,0.854930293540403,0.0,0.0,1800.1299187999684,26.001876604888434,0.0,0.27234949998091906,1,0,0,427,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ALNS_MS__seed20,main,solomon,100,C104,clustered,S2_peak_dirty,ALNS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2856.880202817624,2716.6184014955993,1411.4613735639186,0.855400510232298,0.855400510232298,0.0,0.0,1800.1306774000404,26.001887562445027,0.0,0.2680759000359103,1,0,0,443,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ALNS_MS__seed01,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ALNS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2699.699146660271,2742.591760825721,929.2071502994638,0.8257077100981385,0.8257077100981385,0.0,0.0,1800.2087518000044,26.00301530377784,0.0,0.28532050002831966,1,0,0,466,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ALNS_MS__seed02,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ALNS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2579.283064918337,2719.1201441672274,928.656278720882,0.8099540368452351,0.8099540368452351,0.0,0.0,1800.138449900085,26.001999831890117,0.0,0.2671749999281019,1,0,0,614,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ALNS_MS__seed03,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ALNS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2603.3213751938547,2605.9542350807083,882.9760998040581,0.7888146234018776,0.7888146234018776,0.0,0.0,1800.1888731999788,26.00272816844414,0.0,0.2651668000034988,1,0,0,438,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
