run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C101__S1_balanced__ILS_MS__seed01,main,solomon,100,C101,clustered,S1_balanced,ILS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2332.84368079581,1902.78985344337,1006.3968484409461,0.787299479287949,0.787299479287949,0.0,0.0,1801.0030445999,26.014488421998557,0.0,1801.0030445999,2510,0,0,1837,84,real_solver:ILS_MS | archive=84 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__ILS_MS__seed15,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,ILS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2385.0537982467167,1962.2880749561868,668.4725402638774,0.8084023395783678,0.8084023395783678,0.0,0.0,1800.0992701000068,26.001433901444543,0.0,1800.0992701000068,13173,0,0,9641,128,real_solver:ILS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__ILS_MS__seed16,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,ILS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2200.082018610192,1937.7024066085924,661.7881961640744,0.7812092942574352,0.7812092942574352,0.0,0.0,1800.0400260000024,26.000578153333368,0.0,1800.0400260000024,13486,0,0,10310,128,real_solver:ILS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__ILS_MS__seed17,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,ILS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2330.6750145618694,1903.9544476785084,650.2987966878698,0.7869390763982257,0.7869390763982257,0.0,0.0,1800.0033024000004,26.00004770133334,0.0,1800.0033024000004,13169,0,0,9745,128,real_solver:ILS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__ILS_MS__seed18,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,ILS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2383.6081630759227,1983.299662701139,673.3093989091875,0.8130446108252052,0.8130446108252052,0.0,0.0,1800.0618063999573,26.000892759110496,0.0,1800.0618063999573,13122,0,0,12909,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__ILS_MS__seed19,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,ILS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2356.7507156344714,1965.881372084791,668.1239503618837,0.8055172975492434,0.8055172975492434,0.0,0.0,1800.0116409999318,26.000168147776794,0.0,1800.0116409999318,12903,0,0,8579,128,real_solver:ILS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__ILS_MS__seed20,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,ILS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2341.939341168809,1942.4990347630833,664.4607402671658,0.7991599207387247,0.7991599207387247,0.0,0.0,1800.0616440000013,26.00089041333335,0.0,1800.0616440000013,13224,0,0,10490,128,real_solver:ILS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C104__S1_balanced__ILS_MS__seed01,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2666.1234530636484,2870.935329153127,1519.1374653720547,0.8659581891105255,0.8659581891105255,0.0,0.0,1800.0035152999917,26.000050776555437,0.0,1800.0035152999917,12634,0,0,12515,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed02,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2695.0168310806553,2740.1106295325867,1444.054718165952,0.842153351667088,0.842153351667088,0.0,0.0,1800.0478802999714,26.00069160433292,0.0,1800.0478802999714,12743,0,0,12658,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed03,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2711.9450468918676,2861.68721735735,1509.871434127597,0.8684101174409404,0.8684101174409404,0.0,0.0,1800.0321343999822,26.000464163555296,0.0,1800.0321343999822,12517,0,0,12423,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed04,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2732.532904732886,2863.630395752675,1511.3138183919214,0.8711667073048314,0.8711667073048314,0.0,0.0,1800.0562589999754,26.000812629999643,0.0,1800.0562589999754,13289,0,0,13204,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed05,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2579.2125404248777,2734.4805599101355,1445.6919738841486,0.8290017938522246,0.8290017938522246,0.0,0.0,1800.0499928999925,26.00072211966656,0.0,1800.0499928999925,12377,0,0,12259,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed06,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2681.272637448399,2692.436365089998,1423.3622762984926,0.8320257610130014,0.8320257610130014,0.0,0.0,1800.1004391000606,26.001450787000877,0.0,1800.1004391000606,12533,0,0,12441,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed07,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2758.0766099497364,2721.8814647561303,1438.8811558227762,0.8464061822675402,0.8464061822675402,0.0,0.0,1800.0109440999804,26.000158081444162,0.0,1800.0109440999804,12814,0,0,12718,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed08,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2644.543662846403,2794.0533589677343,1476.1672038924964,0.8478891895704578,0.8478891895704578,0.0,0.0,1800.0766797999386,26.001107597110224,0.0,1800.0766797999386,12886,0,0,12831,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed09,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2603.9696413150555,2833.4338352305635,1492.6968387547615,0.8503637863269912,0.8503637863269912,0.0,0.0,1800.0579944000347,26.00083769688939,0.0,1800.0579944000347,12951,0,0,12854,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed10,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2738.504065744989,2776.122248187626,1465.7030974612974,0.8546213139924275,0.8546213139924275,0.0,0.0,1800.0172493999125,26.000249157998738,0.0,1800.0172493999125,12899,0,0,12830,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed11,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2649.7826523092444,2790.145269865892,1470.4435566085103,0.8470123314770186,0.8470123314770186,0.0,0.0,1800.10159440001,26.00146747466681,0.0,1800.10159440001,12901,0,0,12819,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed12,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2654.6856573376203,2848.183146833064,1504.9530996837764,0.8597725931519328,0.8597725931519328,0.0,0.0,1800.052918100031,26.000764372556006,0.0,1800.052918100031,12739,0,0,12629,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed13,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2850.8173444175,2770.788073663894,1467.3823922334739,0.8669225672750042,0.8669225672750042,0.0,0.0,1800.0999163000379,26.00144323544499,0.0,1800.0999163000379,12575,0,0,12493,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed14,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2793.296833409444,2780.335863640149,1472.8898103021104,0.8624913946741999,0.8624913946741999,0.0,0.0,1800.1134684999706,26.00163898944402,0.0,1800.1134684999706,12581,0,0,12485,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed15,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2592.189377712799,2762.995542420671,1463.877965454276,0.8366795623848855,0.8366795623848855,0.0,0.0,1800.0295623000711,26.000427011001026,0.0,1800.0295623000711,13404,0,0,13289,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed16,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2639.3108115276004,2743.784709251774,1451.3121029365911,0.8376721636037034,0.8376721636037034,0.0,0.0,1800.0911191999912,26.001316166222097,0.0,1800.0911191999912,12651,0,0,12579,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed17,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2850.7163642548744,2872.3260190201754,1512.8969955417415,0.8854907980016629,0.8854907980016629,0.0,0.0,1800.09004489996,26.001300648554977,0.0,1800.09004489996,12802,0,0,12690,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed18,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2895.316848008533,2678.8544902448652,1411.3099473782117,0.8522688365216874,0.8522688365216874,0.0,0.0,1800.0452486999566,26.000653592332707,0.0,1800.0452486999566,12597,0,0,12468,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed19,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2674.849115678586,2846.828877452673,1505.327034408491,0.8619554124214255,0.8619554124214255,0.0,0.0,1800.003620899981,26.000052301888612,0.0,1800.003620899981,12522,0,0,12477,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__ILS_MS__seed20,main,solomon,100,C104,clustered,S1_balanced,ILS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2568.0476843091924,2674.7306375396665,1410.4664914321959,0.8152402617708446,0.8152402617708446,0.0,0.0,1800.0400137000252,26.00057797566703,0.0,1800.0400137000252,12885,0,0,12783,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed01,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2745.1454167205197,2738.4170815766684,1430.6553523963457,0.8487585050477605,0.8487585050477605,0.0,0.0,1800.0970569000347,26.0014019330005,0.0,1800.0970569000347,12875,0,0,12779,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed02,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2689.531461602474,2835.1069963080913,1479.247549357659,0.861365907537533,0.861365907537533,0.0,0.0,1800.0032640999416,26.000047148110266,0.0,1800.0032640999416,12739,0,0,12657,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed03,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2782.2550896609196,2942.5350057690443,1537.108671144199,0.8933254015084359,0.8933254015084359,0.0,0.0,1800.079881999991,26.00115385111098,0.0,1800.079881999991,12981,0,0,12884,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed04,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2628.2702289460267,2747.309087253658,1423.986216185249,0.8353469038470855,0.8353469038470855,0.0,0.0,1800.0220734999748,26.00031883944408,0.0,1800.0220734999748,12777,0,0,12682,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed05,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2643.179419418898,2761.0426472539166,1445.851618847164,0.8425259694048878,0.8425259694048878,0.0,0.0,1800.0700093000196,26.001011245444726,0.0,1800.0700093000196,12580,0,0,12486,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed06,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2657.484961150979,2785.200121762625,1451.4973709132498,0.847582029610261,0.847582029610261,0.0,0.0,1800.0443750000559,26.000640972223028,0.0,1800.0443750000559,12723,0,0,12616,115,real_solver:ILS_MS | archive=115 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed07,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2781.0465072024112,2714.4188452348153,1416.4722622871075,0.8476875235933754,0.8476875235933754,0.0,0.0,1800.079040599987,26.001141697555365,0.0,1800.079040599987,13062,0,0,12957,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed08,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2730.789429254782,2898.0178626736893,1509.4317252528597,0.8779246536207093,0.8779246536207093,0.0,0.0,1800.0276242999826,26.000399017666414,0.0,1800.0276242999826,12777,0,0,12714,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed09,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2646.357489000987,2411.855140518909,1262.0183244130928,0.7733842178999879,0.7733842178999879,0.0,0.0,1800.0485199000686,26.000700843000992,0.0,1800.0485199000686,12911,0,0,12789,51,real_solver:ILS_MS | archive=51 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed10,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2835.060246260421,2720.133832661244,1419.7942481461093,0.8549024660461213,0.8549024660461213,0.0,0.0,1800.0033467999892,26.00004834266651,0.0,1800.0033467999892,12707,0,0,12633,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed11,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2680.5153961000356,2818.8996065405317,1475.0214473096653,0.857955163767517,0.857955163767517,0.0,0.0,1800.1238562000217,26.001789034000314,0.0,1800.1238562000217,12511,0,0,12458,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed12,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2667.646956553653,2732.029233421921,1425.8566422590718,0.8385795241448166,0.8385795241448166,0.0,0.0,1800.0374613999156,26.000541109109893,0.0,1800.0374613999156,12576,0,0,12471,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed13,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2722.324099078712,2725.5000439787113,1422.2572029859152,0.8433410775884851,0.8433410775884851,0.0,0.0,1800.1161175000016,26.0016772527778,0.0,1800.1161175000016,12915,0,0,12778,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed14,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2752.0407381965933,2803.181770718781,1466.4002127945766,0.8627300425268744,0.8627300425268744,0.0,0.0,1800.066184700001,26.00095600122224,0.0,1800.066184700001,12367,0,0,12266,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed15,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2625.6380100011143,2739.78202068761,1427.5666463259067,0.8349908401636541,0.8349908401636541,0.0,0.0,1800.0962238999782,26.001389900777465,0.0,1800.0962238999782,12944,0,0,12851,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed16,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2618.3087934355954,2739.476380010656,1423.3099030641163,0.8333341016802538,0.8333341016802538,0.0,0.0,1800.051135100075,26.000738618112194,0.0,1800.051135100075,12488,0,0,12393,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed17,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2637.509087038503,2875.6681064492036,1502.591721712831,0.8640210926233185,0.8640210926233185,0.0,0.0,1800.0028442998882,26.00004108433172,0.0,1800.0028442998882,12457,0,0,12331,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed18,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2668.69735985927,2648.83376004414,1386.996614285328,0.823078634277997,0.823078634277997,0.0,0.0,1800.0471025999868,26.0006803708887,0.0,1800.0471025999868,12646,0,0,12528,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed19,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2703.509064076042,2807.8161294035526,1469.3497217121533,0.8583422161448263,0.8583422161448263,0.0,0.0,1800.0035215999233,26.000050867554446,0.0,1800.0035215999233,13036,0,0,12937,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__ILS_MS__seed20,main,solomon,100,C104,clustered,S2_peak_dirty,ILS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2829.1388158566747,2746.3298130640615,1436.8254053514925,0.860072782966422,0.860072782966422,0.0,0.0,1800.0030582000036,26.000044174000053,0.0,1800.0030582000036,12514,0,0,12388,8,real_solver:ILS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ILS_MS__seed01,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ILS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2638.600776692797,2724.4146003198043,925.2181028601,0.8160611385342085,0.8160611385342085,0.0,0.0,1800.0349125999492,26.000504293110378,0.0,1800.0349125999492,12928,0,0,12852,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ILS_MS__seed02,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ILS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2770.634775539076,2959.4160244354593,1010.3008122135077,0.8773556140272122,0.8773556140272122,0.0,0.0,1800.0283276999835,26.00040917788865,0.0,1800.0283276999835,12642,0,0,12554,5,real_solver:ILS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ILS_MS__seed03,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ILS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2933.355622580511,2878.870337781471,975.1914372992128,0.8777154152867572,0.8777154152867572,0.0,0.0,1800.0098223999375,26.00014187911021,0.0,1800.0098223999375,12813,0,0,12694,5,real_solver:ILS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
